hardness_mgL,conductivity_uScm
1.1022,354.0
21.8819,65.0
21.8819,62.0
72.94839999999999,270.0
72.94839999999999,271.0
52.6392,162.0
52.6392,166.0
26.388780000000004,72.0
61.7512,201.0
61.7512,205.0
3.4551100000000003,39.0
26.52812,86.0
831.198,1600.0
831.198,1590.0
0.73903,33.0
0.9563099999999999,50.0
38.3973,105.0
91.251,220.0
91.251,247.0
31.17221,75.0
15.65324,52.0
15.65324,48.0
43.939,122.0
43.939,115.0
7.16606,41.0
7.16606,36.0
108.0112,255.0
108.0112,265.0
29.53467,76.0
4.96649,70.0
4.96649,69.0
28.13144,79.0
15.0041,216.0
15.0041,214.0
29.110100000000003,69.0
29.110100000000003,67.0
0.90637,54.0
28.078470000000003,87.0
589.472,1430.0
589.472,1220.0
32.14604,72.0
19.0607,60.0
19.0607,53.0
33.942,134.0
33.942,128.0
29.95695,75.0
5.26441,42.0
5.26441,37.0
32.31551,95.0
22.0047,51.0
39.1464,106.0
23.601799999999997,70.0
33.160560000000004,89.0
68.1116,235.0
68.1116,207.0
38.5856,120.0
38.5856,114.0
22.0729,76.0
7.789000000000001,36.0
3.04683,39.0
3.04683,30.0
155.911,390.0
155.911,389.0
35.38248,104.0
49.3972,143.0
49.3972,133.0
24.73552,87.0
689.09,2500.0
21.895,120.0
21.895,117.0
28.41266,74.0
170.5,410.0
170.5,466.0
41.1088,172.0
41.1088,174.0
93.46719999999999,203.0
93.46719999999999,235.0
33.841300000000004,85.0
22.252110000000002,65.0
419.062,805.0
419.062,790.0
27.20231,83.0
23.007350000000002,62.0
42.4977,120.0
140.929,330.0
140.929,329.0
232.04899999999998,1010.0
52.770199999999996,380.0
52.770199999999996,347.0
6.501939999999999,61.0
6.501939999999999,59.0
20.77577,62.0
41.0302,106.0
41.0302,111.0
277.60900000000004,1220.0
277.60900000000004,1340.0
4.26774,36.0
4.26774,35.0
26.44748,82.0
98.87299999999999,260.0
98.87299999999999,252.0
33.34984,142.0
1.3168600000000001,345.0
1.3168600000000001,381.0
211.328,430.0
211.328,432.0
24.45995,81.0
0.69785,11.0
35.49988,106.0
67.1832,169.0
27.261499999999998,86.0
27.261499999999998,78.0
27.31709,97.0
1.03736,90.0
16.567059999999998,56.0
16.567059999999998,53.0
23.62153,67.0
27.17996,79.0
43.965199999999996,184.0
43.965199999999996,180.0
42.7298,115.0
42.7298,109.0
26.10191,69.0
50.6064,182.0
50.6064,172.0
27.72668,85.0
30.9587,130.0
30.9587,128.0
2.6236500000000005,36.0
2.6236500000000005,32.0
26.32705,74.0
100.363,448.0
100.363,415.0
13.99294,49.0
13.99294,56.0
0.11609,26.0
92.0746,247.0
92.0746,235.0
0.37324,31.0
22.253010000000003,65.0
27.09899,75.0
22.70861,69.0
28.31327,93.0
315.58799999999997,711.0
315.58799999999997,716.0
269.76599999999996,450.0
269.76599999999996,512.0
47.259600000000006,144.0
47.259600000000006,153.0
48.083200000000005,150.0
48.083200000000005,153.0
33.065999999999995,86.0
33.065999999999995,89.0
60.0516,177.0
21.0452,56.0
21.0452,54.0
26.77127,104.0
37.19964,110.0
0.21597,16.0
32.803200000000004,135.0
32.803200000000004,146.0
15.5518,810.0
15.5518,867.0
20.8086,63.0
20.8086,64.0
58.8686,181.0
69.347,300.0
69.347,307.0
0.6404599999999999,10.0
100.7224,382.0
100.7224,415.0
205.44660000000002,485.0
205.44660000000002,439.0
119.332,353.0
119.332,358.0
29.242890000000003,95.0
22.925890000000003,66.0
10.6847,72.0
10.6847,57.0
45.998000000000005,150.0
45.998000000000005,155.0
28.45695,93.0
40.3687,115.0
40.3687,130.0
35.035520000000005,112.0
63.941199999999995,310.0
63.941199999999995,331.0
170.017,345.0
170.017,365.0
0.11609,13.0
22.05325,68.0
49.3186,162.0
49.3186,137.0
0.4407,1.0
0.45691,31.0
33.5505,154.0
44.762600000000006,118.0
44.762600000000006,126.0
16.6906,55.0
0.7552399999999999,29.0
28.921799999999998,76.0
28.921799999999998,77.0
29.604750000000003,105.0
0.9712099999999999,34.0
29.333599999999997,78.0
29.333599999999997,85.0
18.4737,49.0
105.7164,318.0
105.7164,338.0
69.7326,290.0
69.7326,283.0
40.364599999999996,250.0
40.364599999999996,196.0
104.919,275.0
104.919,267.0
21.57571,66.0
0.8476699999999999,46.0
28.697969999999998,76.0
129.32,445.0
129.32,419.0
199.85,419.0
199.85,426.0
209.969,482.0
209.969,447.0
0.16603,16.0
28.32645,117.0
221.7164,530.0
221.7164,465.0
29.2004,112.0
0.34826999999999997,24.0
0.43938999999999995,21.0
25.127670000000002,67.0
27.01835,104.0
1.25816,25.0
170.148,354.0
28.05571,91.0
243.17499999999998,551.0
243.17499999999998,555.0
124.6404,280.0
124.6404,263.0
27.997500000000002,144.0
27.997500000000002,127.0
85.9238,370.0
85.9238,390.0
0.48933000000000004,34.0
0.57038,19.0
30.1089,72.0
30.1089,73.0
53.927,155.0
53.927,153.0
271.1136,585.0
271.1136,621.0
0.80387,30.0
32.67868,99.0
121.2674,390.0
121.2674,357.0
5.63716,730.0
5.63716,77.0
23.56111,63.0
63.039,310.0
63.039,261.0
44.376999999999995,154.0
44.376999999999995,158.0
28.96601,82.0
107.723,285.0
107.723,291.0
332.32199999999995,615.0
332.32199999999995,628.0
72.6152,505.0
72.6152,457.0
0.48188,8.0
30.28557,81.0
0.29088,19.0
0.16603,26.0
67.5164,165.0
0.09112,10.0
27.861600000000003,68.0
27.861600000000003,76.0
76.707,203.0
76.707,205.0
26.547849999999997,98.0
25.13463,97.0
184.87539999999998,475.0
184.87539999999998,454.0
132.69299999999998,338.0
132.69299999999998,342.0
289.128,571.0
289.128,584.0
27.96369,92.0
6.58954,20.0
6.58954,29.0
332.32199999999995,706.0
332.32199999999995,717.0
25.39178,98.0
195.863,423.0
195.863,428.0
24.900399999999998,59.0
24.900399999999998,61.0
23.974629999999998,76.0
0.53182,34.0
127.699,468.0
127.699,436.0
25.54422,89.0
22.855809999999998,64.0
24.2389,55.0
24.2389,61.0
262.013,519.0
262.013,527.0
26.450999999999997,76.0
26.450999999999997,75.0
80.0538,205.0
0.9699,28.0
47.6976,169.0
47.6976,172.0
25.309420000000003,92.0
37.0761,110.0
43.1416,148.0
43.1416,146.0
83.015,418.0
83.015,389.0
0.38199999999999995,17.0
22.21707,66.0
28.255470000000003,94.0
6.88566,34.0
6.88566,33.0
24.952799999999996,75.0
24.952799999999996,70.0
146.799,323.0
146.799,302.0
22.2937,69.0
22.2937,66.0
0.48188,15.0
0.7788999999999999,41.0
0.37324,21.0
0.33206,250.0
0.33206,256.0
25.482,81.0
3.43497,38.0
69.9872,454.0
69.9872,415.0
37.4423,110.0
72.94839999999999,223.0
72.94839999999999,236.0
44.762600000000006,121.0
8.66164,32.0
86.7998,332.0
86.7998,338.0
75.6026,210.0
75.6026,207.0
56.3192,180.0
56.3192,168.0
3.4827000000000004,350.0
3.4827000000000004,302.0
85.1526,230.0
85.1526,246.0
0.68033,27.0
31.732440000000004,119.0
21.964750000000002,67.0
27.910310000000003,80.0
0.31454,16.0
36.3252,138.0
36.3252,112.0
27.2967,62.0
27.2967,72.0
1.0259800000000001,18.0
1.62043,77.0
30.28418,92.0
26.78445,65.0
25.25645,73.0
58.7245,500.0
58.7245,456.0
0.49063999999999997,22.0
0.50685,32.0
28.43812,95.0
69.21600000000001,283.0
69.21600000000001,277.0
0.49063999999999997,7.0
0.8376,32.0
27.99349,81.0
29.21571,92.0
268.84499999999997,616.0
268.84499999999997,560.0
68.647,175.0
68.647,172.0
19.0607,81.0
19.0607,83.0
0.77145,27.0
25.90477,96.0
135.935,499.0
135.935,469.0
64.7648,145.0
64.7648,137.0
200.85699999999997,460.0
200.85699999999997,436.0
58.071200000000005,163.0
28.82233,104.0
0.7228199999999999,31.0
39.09998,104.0
0.84636,31.0
44.3508,138.0
44.3508,132.0
99.618,255.0
40.0007,116.0
74.31479999999999,315.0
74.31479999999999,311.0
0.63039,30.0
2.58509,31.0
2.58509,32.0
0.16603,25.0
0.45691,10.0
33.7984,99.0
33.00067,99.0
25.671689999999998,89.0
31.81963,95.0
50.580200000000005,158.0
50.580200000000005,174.0
0.36448,14.0
26.07956,99.0
122.0386,350.0
122.0386,383.0
150.172,443.0
150.172,413.0
0.36579,32.0
78.07339999999999,190.0
78.07339999999999,192.0
288.82099999999997,655.0
288.82099999999997,600.0
16.567059999999998,57.0
28.4224,78.0
89.11340000000001,400.0
89.11340000000001,425.0
1.56394,17.0
0.28212,14.0
18.075,56.0
18.075,57.0
11.9332,39.0
11.9332,42.0
27.71579,75.0
237.174,481.0
237.174,495.0
23.8533,148.0
23.8533,156.0
183.50900000000001,390.0
183.50900000000001,382.0
37.5475,151.0
37.5475,134.0
10.9344,42.0
10.9344,51.0
32.04436,104.0
23.06171,68.0
1.1223400000000001,55.0
1.0185300000000002,245.0
1.0185300000000002,262.0
0.6054200000000001,34.0
243.30599999999998,519.0
243.30599999999998,527.0
0.7127500000000001,26.0
0.62163,42.0
2.13473,70.0
210.84499999999997,414.0
210.84499999999997,422.0
0.39820999999999995,15.0
32.53369,96.0
0.40697,10.0
58.8162,412.0
58.8162,366.0
67.6474,257.0
67.6474,252.0
64.7386,300.0
64.7386,305.0
34.8884,81.0
34.8884,82.0
302.096,615.0
302.096,609.0
113.331,820.0
113.331,748.0
28.255470000000003,91.0
27.62115,102.0
0.09112,15.0
27.65447,73.0
27.98039,76.0
0.11609,5.0
74.1052,189.0
74.1052,178.0
69.32079999999999,280.0
69.32079999999999,284.0
58.4306,241.0
58.4306,196.0
35.5368,112.0
122.443,2070.0
122.443,2110.0
87.9042,320.0
87.9042,364.0
29.9951,93.0
29.9951,100.0
1.23712,48.0
8.0387,36.0
8.0387,39.0
137.294,445.0
137.294,447.0
165.023,356.0
165.023,366.0
24.88583,74.0
28.95946,100.0
125.816,1900.0
125.816,1930.0
35.9879,130.0
35.9879,129.0
2.21709,154.0
182.35219999999998,642.0
182.35219999999998,623.0
32.680400000000006,170.0
32.680400000000006,158.0
75.9096,196.0
75.9096,194.0
1.12717,69.0
175.142,364.0
175.142,375.0
185.4968,470.0
185.4968,433.0
30.3726,97.0
248.25900000000001,1430.0
248.25900000000001,1570.0
0.53927,36.0
29.91626,108.0
275.333,1070.0
275.333,1090.0
44.7364,347.0
44.7364,387.0
150.172,395.0
150.172,351.0
308.02579999999995,1060.0
308.02579999999995,1000.0
28.11351,93.0
116.52799999999999,400.0
116.52799999999999,413.0
42.05782,128.0
0.29833,17.0
47.032,910.0
47.032,907.0
102.2722,289.0
102.2722,263.0
33.3884,142.0
1.12979,61.0
50.116,380.0
50.116,455.0
274.277,600.0
274.277,554.0
26.81949,75.0
0.46567000000000003,44.0
145.923,480.0
145.923,487.0
71.7916,475.0
71.7916,437.0
76.8118,350.0
76.8118,336.0
38.57774,96.0
58.8686,254.0
58.8686,255.0
332.32199999999995,830.0
332.32199999999995,599.0
38.0293,104.0
26.311,325.0
26.311,310.0
98.6634,300.0
95.369,300.0
98.6634,313.0
95.369,313.0
51.3735,225.0
51.3735,196.0
77.5044,387.0
44.7192,158.0
44.7192,147.0
26.424799999999998,75.0
26.424799999999998,85.0
62.241600000000005,248.0
62.241600000000005,266.0
0.31584999999999996,24.0
76.1642,230.0
76.1642,255.0
34.25842,88.0
33.7889,106.0
37.41159999999999,120.0
31.27299,92.0
93.31,243.0
93.31,244.0
190.124,428.0
190.124,395.0
24.94265,70.0
122.443,1310.0
122.443,1290.0
42.15180000000001,615.0
42.15180000000001,732.0
97.0686,305.0
97.0686,309.0
201.954,762.0
189.248,440.0
189.248,418.0
330.922,691.0
330.922,673.0
73.4388,485.0
73.4388,454.0
48.083200000000005,181.0
0.73158,26.0
112.7956,343.0
112.7956,291.0
37.94694,102.0
12.1084,197.0
12.1084,198.0
267.883,577.0
267.883,531.0
217.94299999999998,660.0
217.94299999999998,623.0
312.829,628.0
312.829,624.0
0.86519,42.0
66.412,250.0
66.412,239.0
6.2163,955.0
6.2163,948.0
30.83352,100.0
0.5405800000000001,85.0
31.914100000000005,520.0
31.914100000000005,542.0
30.27894,105.0
136.6612,380.0
136.6612,356.0
76.707,233.0
76.707,221.0
82.4984,730.0
82.4984,737.0
0.7653099999999999,17.0
26.24772,89.0
43.2513,446.0
43.2513,439.0
29.66075,100.0
324.08599999999996,611.0
324.08599999999996,596.0
9.624500000000001,43.0
212.335,472.0
212.335,431.0
24.76753,74.0
62.934200000000004,175.0
62.934200000000004,178.0
287.99739999999997,687.0
287.99739999999997,603.0
39.0281,106.0
1.2108400000000001,88.0
27.4647,91.0
1.6454,34.0
1.02991,15.0
59.0315,168.0
59.0315,174.0
0.80518,18.0
46.2829,185.0
46.2829,188.0
70.5562,282.0
70.5562,292.0
51.597,190.0
51.597,185.0
127.437,1080.0
127.437,1070.0
0.50554,24.0
105.095,1860.0
105.095,1870.0
29.25427,98.0
171.376,482.0
171.376,522.0
37.8234,113.0
35.880979999999994,104.0
65.9478,180.0
65.9478,189.0
59.2542,230.0
59.2542,228.0
183.247,690.0
183.247,646.0
67.98060000000001,286.0
67.98060000000001,242.0
157.56560000000002,279.0
157.56560000000002,295.0
24.975230000000003,69.0
10.9344,112.0
10.9344,99.0
233.78959999999998,492.0
233.78959999999998,456.0
0.36579,22.0
43.6238,820.0
43.6238,829.0
315.02639999999997,638.0
315.02639999999997,622.0
1.36942,72.0
0.34081999999999996,17.0
297.31899999999996,640.0
297.31899999999996,598.0
27.218439999999998,138.0
59.1363,470.0
59.1363,462.0
26.60303,70.0
29.52853,98.0
0.6316999999999999,33.0
39.36015999999999,120.0
111.56020000000001,230.0
111.56020000000001,239.0
54.750600000000006,198.0
54.750600000000006,201.0
0.6728799999999999,18.0
48.1094,195.0
0.78897,75.0
26.988059999999997,102.0
22.32309,68.0
2.98944,957.0
2.98944,988.0
32.527300000000004,1920.0
32.527300000000004,1950.0
177.639,787.0
177.639,754.0
2450.58,7700.0
2450.58,8260.0
32.616870000000006,116.0
27.90368,100.0
39.83,575.0
39.83,703.0
195.732,445.0
195.732,414.0
29.76325,102.0
26.97365,102.0
23.8754,141.0
23.8754,180.0
26.87377,99.0
135.059,380.0
135.059,384.0
5.9666,1160.0
55.1624,205.0
55.1624,206.0
120.822,1800.0
120.822,1850.0
102.39580000000001,335.0
102.39580000000001,306.0
190.476,683.0
190.476,743.0
30.373170000000002,106.0
4.0566,1210.0
4.0566,1240.0
36.123799999999996,432.0
36.123799999999996,442.0
38.432500000000005,630.0
55.4694,205.0
55.4694,226.0
0.5905199999999999,45.0
233.78959999999998,490.0
233.78959999999998,419.0
113.331,837.0
113.331,802.0
223.32999999999998,404.0
223.32999999999998,413.0
34.2007,106.0
34.8884,120.0
34.8884,124.0
44.51626,118.0
132.43099999999998,1880.0
132.43099999999998,2060.0
15.9636,165.0
27.03718,97.0
207.47199999999998,408.0
207.47199999999998,402.0
26.74892,94.0
1.6914099999999999,61.0
190.86899999999997,445.0
190.86899999999997,414.0
45.520700000000005,825.0
45.520700000000005,840.0
21.1459,235.0
21.1459,218.0
135.673,2150.0
135.673,2220.0
35.45387,104.0
60.3848,460.0
60.3848,456.0
176.456,455.0
176.456,463.0
100.101,410.0
275.767,605.0
100.101,405.0
275.767,618.0
45.586200000000005,126.0
45.586200000000005,142.0
145.923,475.0
145.923,482.0
130.81,278.0
130.81,292.0
139.8508,390.0
139.8508,366.0
51.8729,200.0
51.8729,190.0
275.243,975.0
275.243,895.0
0.28212,84.0
182.502,379.0
182.502,390.0
51.9728,265.0
239.057,589.0
239.057,548.0
0.53182,26.0
77.1188,270.0
77.1188,233.0
60.9276,219.0
60.9276,214.0
160.2386,327.0
160.2386,339.0
1.71155,66.0
1.32693,75.0
39.6065,151.0
39.6065,152.0
9.2741,34.0
61.391799999999996,166.0
61.391799999999996,156.0
94.10740000000001,345.0
94.10740000000001,352.0
0.91382,34.0
24.61411,105.0
17.6632,74.0
17.6632,79.0
59.666,250.0
59.666,246.0
0.60673,24.0
58.071200000000005,154.0
71.3536,266.0
71.3536,254.0
0.92127,47.0
10.3605,310.0
10.3605,304.0
29.016849999999998,100.0
0.64791,23.0
292.37739999999997,605.0
292.37739999999997,572.0
241.292,459.0
241.292,482.0
0.14106,60.0
48.495000000000005,129.0
48.495000000000005,148.0
340.558,745.0
340.558,680.0
222.675,1520.0
222.675,1530.0
250.53500000000003,1030.0
250.53500000000003,954.0
76.138,1240.0
76.138,1490.0
16.401600000000002,67.0
16.401600000000002,60.0
24.65455,75.0
53.2573,131.0
53.2573,172.0
0.39076,20.0
205.589,815.0
205.589,874.0
37.5475,140.0
37.5475,125.0
94.34560000000002,187.0
94.34560000000002,198.0
74.13140000000001,432.0
74.13140000000001,429.0
45.7704,494.0
45.7704,456.0
296.13599999999997,595.0
296.13599999999997,574.0
247.162,532.0
247.162,495.0
3.42007,1110.0
3.42007,1120.0
0.58176,88.0
110.834,740.0
110.834,741.0
28.957250000000002,68.0
54.330600000000004,235.0
54.330600000000004,230.0
9.6859,1670.0
9.6859,1750.0
1.41936,22.0
60.1302,269.0
60.1302,268.0
0.70661,21.0
19.89871,64.0
68.471,175.0
68.471,176.0
135.935,420.0
135.935,418.0
39.90859999999999,116.0
0.48057,20.0
2.7336,410.0
2.7336,415.0
192.49,648.0
192.49,686.0
0.52306,33.0
0.78766,17.0
45.586200000000005,140.0
45.586200000000005,157.0
36.793899999999994,120.0
1.8224,1010.0
1.8224,1040.0
240.54700000000003,483.0
240.54700000000003,489.0
0.40697,38.0
85.12639999999999,296.0
85.12639999999999,339.0
1.03867,53.0
129.32,400.0
129.32,423.0
2.8063,210.0
183.333,351.0
183.333,353.0
43.012820000000005,122.0
268.276,550.0
268.276,551.0
22.0702,108.0
22.0702,95.0
127.699,450.0
127.699,441.0
156.0682,508.0
156.0682,469.0
412.537,1700.0
412.537,1800.0
0.6054200000000001,17.0
27.1274,104.0
61.725,370.0
61.725,373.0
86.257,231.0
38.8574,210.0
38.8574,102.0
228.80700000000002,990.0
228.80700000000002,923.0
234.06300000000002,505.0
234.06300000000002,521.0
29.85183,99.0
68.0592,181.0
68.0592,183.0
120.822,2010.0
120.822,2060.0
0.34081999999999996,21.0
242.54219999999998,505.0
242.54219999999998,484.0
25.01936,80.0
0.48188,22.0
458.58000000000004,3850.0
0.81394,40.0
0.7140599999999999,73.0
204.32,2100.0
204.32,2510.0
28.45392,90.0
229.069,530.0
229.069,477.0
28.89282,97.0
294.998,529.0
294.998,552.0
299.116,610.0
299.116,583.0
297.978,611.0
297.978,591.0
30.41648,99.0
47.264500000000005,125.0
47.264500000000005,122.0
0.42318,16.0
110.7366,277.0
189.82100000000003,980.0
189.82100000000003,1040.0
283.258,611.0
283.258,624.0
1.47061,61.0
0.5405800000000001,26.0
220.0168,475.0
220.0168,434.0
256.143,1550.0
256.143,1570.0
47.181,876.0
47.181,916.0
91.12,339.0
91.12,344.0
38.209,135.0
38.209,140.0
1.00625,43.0
175.142,385.0
1.02991,116.0
32.33827,102.0
214.791,1500.0
214.791,1680.0
36.5839,750.0
36.5839,737.0
3.03062,1110.0
3.03062,1130.0
25.118009999999998,71.0
0.38199999999999995,80.0
280.5064,570.0
72.0724,418.0
72.0724,413.0
31.56682,112.0
134.05200000000002,1850.0
134.05200000000002,1890.0
58.0188,207.0
58.0188,193.0
59.613600000000005,947.0
59.613600000000005,977.0
63.705400000000004,270.0
63.705400000000004,259.0
90.244,350.0
90.244,255.0
296.13599999999997,572.0
357.341,1810.0
357.341,1820.0
30.1712,102.0
19.9326,148.0
19.9326,143.0
87.747,365.0
87.747,346.0
1.11972,69.0
26.78969,94.0
50.554,440.0
50.554,420.0
24.720209999999998,92.0
46.4098,260.0
45.998000000000005,260.0
46.4098,258.0
45.998000000000005,258.0
27.67371,100.0
190.345,2240.0
190.345,2520.0
0.59797,80.0
0.48188,23.0
0.92258,15.0
58.535399999999996,115.0
58.535399999999996,138.0
150.524,1270.0
150.524,1250.0
100.101,430.0
100.101,414.0
45.586200000000005,139.0
45.586200000000005,135.0
0.81394,24.0
171.245,1360.0
171.245,1590.0
44.2239,347.0
44.2239,377.0
44.7364,529.0
44.7364,552.0
30.3324,86.0
30.3324,96.0
77.0926,185.0
77.0926,202.0
25.68921,84.0
0.58176,96.0
39.524879999999996,104.0
0.83146,24.0
163.75400000000002,1140.0
163.75400000000002,1100.0
234.15300000000002,3300.0
234.15300000000002,3290.0
1.0873,30.0
24.474359999999997,83.0
30.955669999999998,100.0
180.357,680.0
180.357,657.0
48.8151,179.0
48.8151,310.0
34.3759,351.0
34.3759,355.0
0.48057,18.0
0.5405800000000001,34.0
79.07300000000001,285.0
53.34712,111.0
206.52479999999997,421.0
206.52479999999997,443.0
28.81398,96.0
20.003909999999998,68.0
126.1828,246.0
126.1828,272.0
57.169,276.0
57.169,269.0
118.4896,246.0
118.4896,248.0
126.82300000000001,600.0
126.82300000000001,601.0
24.999299999999998,96.0
28.594079999999998,102.0
344.504,630.0
344.504,664.0
34.07184,92.0
73.8244,204.0
134.314,336.0
134.314,437.0
48.1356,180.0
48.1356,189.0
312.4058,591.0
312.4058,606.0
29.095280000000002,128.0
158.36290000000002,1460.0
56.7572,275.0
56.7572,268.0
39.2299,1360.0
39.2299,1480.0
30.38455,87.0
30.09629,87.0
131.4076,783.0
131.4076,814.0
53.68220000000001,245.0
53.68220000000001,222.0
11.3462,54.0
11.3462,57.0
30.33584,111.0
28.058819999999997,86.0
25.003230000000002,88.0
220.3762,469.0
220.3762,477.0
66.281,267.0
66.281,215.0
67.157,360.0
67.157,336.0
139.046,781.0
139.046,784.0
48.3026,194.0
48.3026,198.0
0.48188,18.0
18.3116,113.0
18.3116,98.0
87.571,400.0
87.571,414.0
361.63100000000003,750.0
361.63100000000003,799.0
82.6294,366.0
82.6294,355.0
25.81578,91.0
190.86899999999997,444.0
190.86899999999997,654.0
30.280739999999998,67.0
28.562559999999998,107.0
29.4523,240.0
29.4523,294.0
25.93891,99.0
315.43819999999994,610.0
315.43819999999994,625.0
27.82566,94.0
32.08636,104.0
292.78919999999994,564.0
292.78919999999994,581.0
28.45474,142.0
32.1679,121.0
32.1679,114.0
27.58439,83.0
27.3482,107.0
28.60808,96.0
291.55379999999997,578.0
291.55379999999997,602.0
4.6296,20.0
37.27160000000001,133.0
37.27160000000001,144.0
0.52306,31.0
25.70108,81.0
35.94983,137.0
31.3592,88.0
11.6221,44.0
11.6221,55.0
180.37179999999998,360.0
180.37179999999998,352.0
28.24401,102.0
30.470350000000003,104.0
17.2997,77.0
17.2997,73.0
44.535,153.0
44.535,183.0
51.3514,127.0
51.3514,170.0
150.786,739.0
150.786,753.0
45.331599999999995,125.0
45.331599999999995,129.0
49.8876,126.0
49.8876,125.0
173.7306,401.0
173.7306,362.0
21.871830000000003,68.0
73.8506,370.0
73.8506,461.0
29.968900000000005,129.0
29.968900000000005,110.0
131.65730000000002,395.0
131.65730000000002,382.0
41.1882,147.0
41.1882,140.0
46.0242,173.0
46.0242,165.0
43.1154,157.0
43.1154,159.0
25.340940000000003,97.0
27.949199999999998,98.0
28.26472,85.0
24.34918,80.0
86.3593,650.0
86.3593,654.0
19.2228,119.0
19.2228,128.0
3.8629800000000003,16.0
2.9793700000000003,44.0
2.9793700000000003,49.0
37.28806,116.0
57.5767,218.0
57.5767,211.0
4.22132,18.0
27.76876,77.0
40.364599999999996,144.0
40.364599999999996,136.0
69.961,214.0
69.961,89.0
83.629,332.0
83.629,355.0
29.71429,97.0
0.9300299999999999,83.0
110.3248,300.0
110.3248,291.0
28.47889,127.0
142.63600000000002,320.0
142.63600000000002,308.0
25.59113,110.0
28.537100000000002,104.0
3.8655999999999997,17.0
79.9752,209.0
79.9752,226.0
27.70785,90.0
9.7604,94.0
9.7604,104.0
28.346999999999998,100.0
29.70774,90.0
45.24178,165.0
356.3186,890.0
356.3186,886.0
63.2764,201.0
63.2764,217.0
252.287,430.0
252.287,469.0
12.8313,64.0
12.8313,69.0
113.593,630.0
113.593,610.0
25.32121,94.0
267.4074,574.0
267.4074,594.0
56.0122,219.0
56.0122,218.0
0.19099999999999998,79.0
4.84295,36.0
4.84295,33.0
223.80159999999998,488.0
223.80159999999998,471.0
26.76358,69.0
26.76358,72.0
101.13419999999999,480.0
101.13419999999999,518.0
183.94690000000003,640.0
320.6418,501.0
320.6418,632.0
38.688179999999996,114.0
31.15764,129.0
4.60463,24.0
50.5278,153.0
200.16920000000002,480.0
64.2482,285.0
64.2482,298.0
48.604699999999994,210.0
48.604699999999994,214.0
62.522400000000005,246.0
62.522400000000005,259.0
0.11609,43.0
4.587110000000001,30.0
4.587110000000001,33.0
38.195899999999995,105.0
38.195899999999995,116.0
29.74884,100.0
110.69480000000001,763.0
110.69480000000001,743.0
58.0188,216.0
58.0188,198.0
29.58412,76.0
29.39705,119.0
5.99992,21.0
5.99992,27.0
30.01737,103.0
27.605759999999997,106.0
53.4808,187.0
53.4808,178.0
120.7508,280.0
120.7508,270.0
5.15749,21.0
211.3975,395.0
211.3975,414.0
95.65719999999999,216.0
95.65719999999999,237.0
285.7886,563.0
285.7886,583.0
105.7426,270.0
105.7426,284.0
31.843700000000005,118.0
31.843700000000005,120.0
3.7683400000000002,16.0
30.59823,110.0
33.81412,134.0
27.204520000000002,110.0
244.313,560.0
290.7611,571.0
315.84999999999997,610.0
315.84999999999997,630.0
28.71541,112.0
6.9523,30.0
6.9523,24.0
5.09396,22.0
5.09396,28.0
2.6525499999999997,18.0
2.6525499999999997,21.0
26.38927,107.0
28.27864,95.0
36.7984,143.0
36.7984,129.0
564.502,970.0
564.502,676.0
18.372999999999998,64.0
18.372999999999998,52.0
25.08862,106.0
87.2116,292.0
87.2116,302.0
34.41266,98.0
116.11619999999999,307.0
116.11619999999999,305.0
390.195,560.0
390.195,630.0
73.3602,155.0
73.3602,186.0
25.7028,112.0
28.90379,102.0
23.19614,65.0
140.76930000000002,592.0
140.76930000000002,644.0
24.541,90.0
4.4386,17.0
28.847300000000004,140.0
28.847300000000004,144.0
29.8312,116.0
26.823339999999998,101.0
27.709649999999996,105.0
313.64119999999997,612.0
313.64119999999997,634.0
255.308,443.0
255.308,534.0
14.8289,68.0
14.8289,80.0
156.394,835.0
156.394,896.0
27.5234,89.0
95.107,363.0
95.107,408.0
1344.4499999999998,2600.0
1344.4499999999998,2630.0
75.16460000000001,189.0
75.16460000000001,182.0
33.58415,119.0
99.5394,264.0
99.5394,260.0
87.51859999999999,220.0
65.536,237.0
65.536,238.0
27.0529,100.0
52.6654,214.0
52.6654,224.0
28.55994,112.0
39.1026,126.0
15.7401,68.0
15.7401,56.0
0.77014,33.0
1.11358,100.0
148.15800000000002,820.0
148.15800000000002,869.0
10.610199999999999,78.0
10.610199999999999,81.0
23.79239,71.0
29.48072,101.0
5.13383,22.0
291.55379999999997,591.0
291.55379999999997,604.0
42.187,150.0
42.187,153.0
31.872680000000003,84.0
26.2103,150.0
26.2103,169.0
53.717400000000005,181.0
27.02752,102.0
25.93105,117.0
26.71085,96.0
66.8762,163.0
66.8762,168.0
27.22204,78.0
0.34081999999999996,8.0
0.7653099999999999,28.0
23.17469,72.0
22.08436,82.0
55.6004,163.0
55.6004,155.0
29.27834,98.0
32.4086,120.0
32.4086,137.0
68.471,324.0
68.471,321.0
24.93536,90.0
28.902480000000004,84.0
61.2346,250.0
61.2346,245.0
4.39742,22.0
22.33275,87.0
6.2163,887.0
6.2163,962.0
298.5544,615.0
298.5544,633.0
5.178940000000001,56.0
5.178940000000001,40.0
9.7735,35.0
9.7735,39.0
63.915,263.0
63.915,260.0
0.6816399999999999,43.0
6.7980599999999995,31.0
6.7980599999999995,35.0
54.803,145.0
54.803,147.0
5.3927,768.0
5.3927,826.0
60.1302,275.0
60.1302,260.0
